"order_id","order_status","order_purchase_timestamp","order_approved_at","order_delivered_carrier_date","order_delivered_customer_date","order_estimated_delivery_date","geolocation_city_customer","geolocation_state_customer","product_id","price","freight_value","shipping_limit_date","product_category_name_english","payment_type","payment_value","customer_unique_id","customer_zip_code_prefix","geolocation_lat_customer","geolocation_lng_customer","seller_id","seller_zip_code_prefix","geolocation_lat_seller","geolocation_lng_seller","state"
"de96144dc55ce453b7dd9b5995a87c6a","delivered","2018-03-09 15:25:00","2018-03-09 15:35:00","2018-03-12 17:38:00","2018-03-22 23:19:00","2018-03-29 00:00:00","florianopolis","Santa Catarina","c384e8f1f1c380ef1dbafaf080ba25fc","89.99","15.51","2018-03-15 15:35:00","sports_leisure","credit_card","105.50","371c0b90cfaac9b77d1b4198c6c66f3f",88037,-27.60066334,-48.51412134,"33ac3e28642ab8bda860a2f693000e78",6717,-23.60516513,-46.92504615,"Santa Catarina"
"de969b697705a8e3239d2f760c644c8a","delivered","2017-03-05 16:10:00","2017-03-05 16:25:00","2017-03-06 13:37:00","2017-04-18 15:28:00","2017-04-06 00:00:00","apora","Bahia","8d29622ad4b816113fa721f21af4f667","44.90","20.80","2017-03-13 16:25:00","health_beauty","credit_card","65.70","7c095d9664619908c53b522e147f8ff7",48355,-11.7160659,-38.22777478,"392e0502231ae2f8b29994ef6398cd77",18760,-23.03759603,-49.16336119,"Bahia"
"de969e85aeacf944aee95d69c327e582","delivered","2018-02-11 22:23:00","2018-02-15 04:07:00","2018-02-19 22:08:00","2018-03-12 13:04:00","2018-03-14 00:00:00","pelotas","Rio Grande do Sul","56eb39314ca59c39efa1e28beb073abe","24.90","15.10","2018-02-21 03:07:00","telephony","boleto","40.00","eb8dd5473566ae1f224648d41eeb6f33",96065,-31.71769166,-52.34280773,"7d76b645482be4a332374e8223836592",1511,-23.55568231,-46.63309991,"Rio Grande do Sul"
"de96b93d26af6d6a5c3aa622e245b86f","delivered","2017-02-02 12:34:00","2017-02-02 13:01:00","2017-02-03 13:50:00","2017-02-06 14:55:00","2017-03-07 00:00:00","sao vicente","São Paulo","d9d3c966af100aeb7047ac8b59a70d4c","109.99","14.54","2017-02-09 12:34:00","bed_bath_table","credit_card","124.53","a788b820bbaa47754700c4e0a3748778",11320,-23.9724252,-46.37126453,"004c9cd9d87a3c30c522c48c4fc07416",14940,-21.76647685,-48.83154738,"São Paulo"
"de983bdf0e92645dd32e0ba39d8e7dd8","delivered","2017-09-26 18:54:00","2017-09-28 02:56:00","2017-09-29 17:12:00","2017-10-16 22:14:00","2017-10-26 00:00:00","serra","Espírito Santo","84412fdf17ffe7f7b52913a82e73b5b2","169.90","21.59","2017-10-06 02:56:00","sports_leisure","boleto","191.49","b418bca74ac4b0ef6e0c100edf861938",29161,-20.234325,-40.2739145,"c3cfdc648177fdbbbb35635a37472c53",80610,-25.46921399,-49.29393515,"Espírito Santo"
